Time,Violent,Sports,Racing,Web Publishing,Animation & Modeling,Early Access,Action,Audio Production,Gore,Strategy,Photo Editing,Video Production,Nudity,Adventure,Design & Illustration,Sexual Content,Software Training,Indie,Simulation,Free to Play,Utilities,RPG,Education,Casual,Massively Multiplayer,Violent_id,Sports_id,Racing_id,Web Publishing_id,Animation & Modeling_id,Early Access_id,Action_id,Audio Production_id,Gore_id,Strategy_id,Photo Editing_id,Video Production_id,Nudity_id,Adventure_id,Design & Illustration_id,Sexual Content_id,Software Training_id,Indie_id,Simulation_id,Free to Play_id,Utilities_id,RPG_id,Education_id,Casual_id,Massively Multiplayer_id
2020-05-01 12:00,163,40376,40376,1409,30985,18183,960901,0,16,575368,0,2827,49,388109,30985,49,0,85922,37296,960901,30985,85922,0,24575,388109,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-02 00:00,100,61947,61947,1337,17138,19489,653597,0,19,352502,0,2124,100,95190,17138,32,0,65747,35178,653597,17138,65747,0,20524,77542,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,271590,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-02 12:00,147,39800,39800,1482,31743,19316,922122,0,27,577963,0,2769,51,361496,31743,51,0,82914,37285,922122,31743,82914,0,25322,361496,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-03 00:00,97,61069,61069,1369,16989,21608,693785,0,21,371565,0,2179,85,96184,16989,38,0,67209,35632,693785,16989,67209,0,20643,74485,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,271590,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-03 12:00,134,39049,39049,1588,32697,20626,941389,0,11,589881,0,2865,62,385778,32697,42,0,88167,36984,941389,32697,88167,0,25439,385778,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-04 00:00,91,52838,52838,1447,16656,19987,615417,0,25,341025,0,2107,31,89356,16656,31,0,61121,31966,615417,16656,61121,0,20229,66610,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,271590,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-04 12:00,107,35229,35229,1634,33860,16244,908317,0,24,552575,0,3037,40,380745,33860,40,0,75860,35690,908317,33860,75860,0,24110,380745,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-05 00:00,78,52942,52942,1518,16524,17559,549306,0,14,327641,0,2194,31,84293,16524,31,0,56812,30877,549306,16524,56812,0,19658,64498,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,271590,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-05 12:00,98,36147,36147,1637,34295,16185,903495,0,15,555632,0,3084,50,390630,34295,46,0,75303,35683,903495,34295,75303,0,24449,390630,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-06 00:00,80,51483,51483,1526,21774,16748,507558,0,12,281976,0,2176,45,81358,21774,45,0,54927,30468,507558,21774,54927,0,10399,56845,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,271590,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-06 12:00,70,34888,34888,1631,34560,15369,919583,0,13,524075,0,3025,55,370836,34560,55,0,72186,35800,919583,34560,72186,0,15878,370836,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-07 00:00,71,52113,52113,1469,20441,16398,561272,0,12,314629,0,2227,58,79838,20441,58,0,53439,30578,561272,20441,53439,0,16569,58379,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,271590,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-07 12:00,72,35515,35515,1572,34760,14618,904918,0,15,527805,0,3044,34,377160,34760,34,0,70477,35529,904918,34760,70477,0,23497,377160,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-08 00:00,85,54197,54197,1451,17287,21462,570248,0,17,318509,0,2186,42,83311,17287,25,0,81998,30772,570248,17287,81998,0,18886,81998,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-08 12:00,139,36775,36775,1529,33589,29301,905006,0,12,531473,0,2898,33,373799,33589,33,0,79833,35717,905006,33589,79833,0,25305,373799,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,252490,4000,730,431960,252490,0,304930,578080
2020-05-09 00:00,123,58936,58936,1426,19242,24448,616582,0,11,389340,0,2109,29,88567,19242,21,0,78983,32799,616582,19242,78983,0,21544,78983,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-09 12:00,196,37102,37102,1568,35523,31785,876428,0,26,623628,0,2736,81,389141,35523,34,0,75182,35157,876428,35523,75182,0,24026,389141,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,252490,4000,730,431960,252490,0,304930,578080
2020-05-10 00:00,144,56770,56770,1424,18086,28183,616745,0,18,422366,0,2207,57,91251,18086,17,0,75781,33263,616745,18086,75781,0,19265,75781,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-10 12:00,258,37964,37964,1577,34375,34781,904464,0,30,651835,0,2926,21,400886,34375,16,0,81256,35136,904464,34375,81256,0,23144,400886,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-11 00:00,132,49406,49406,1329,17273,26257,554000,0,22,390300,0,2110,16,82164,17273,16,0,64681,29570,554000,17273,64681,0,18686,64681,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-11 12:00,170,35492,35492,1456,35200,29274,895902,0,10,587564,0,3022,20,372139,35200,20,0,69190,33908,895902,35200,69190,0,25267,372139,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-12 00:00,1120,53321,53321,1395,17877,24837,524544,0,25,379215,0,2210,1120,80211,17877,16,0,64845,29782,524544,17877,64845,0,21603,64845,7510,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-12 12:00,495,35227,35227,1471,37513,26952,874718,0,22,567583,0,3066,495,364685,37513,26,0,67288,34203,874718,37513,67288,0,23850,364685,7510,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-13 00:00,109,50769,50769,1332,24184,22199,497319,0,21,235646,0,2195,22,77308,24184,22,0,59035,28995,497319,24184,59035,0,10367,59035,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-13 12:00,167,35102,35102,1362,40143,24772,934769,0,19,499443,0,3012,26,372344,40143,26,0,65748,33132,934769,40143,65748,0,16059,372344,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-14 00:00,107,51292,51292,1281,18030,20248,553776,0,16,306442,0,2140,22,77348,18030,22,0,56167,28967,553776,18030,56167,0,19056,64299,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,578080
2020-05-14 12:00,158,35644,35644,1303,41466,22937,915931,0,15,506257,0,2936,22,378962,41466,22,0,65216,33074,915931,41466,65216,0,23512,378962,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-15 00:00,106,50441,50441,1252,18740,18505,548655,0,16,335973,0,2092,17,92084,18740,17,0,63944,28245,548655,18740,63944,0,20109,63944,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,252490
2020-05-15 12:00,132,34258,34258,1258,38276,21944,866851,0,28,526009,0,2772,37,347690,38276,27,0,63924,31607,866851,38276,63924,0,25147,347690,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-16 00:00,119,54267,54267,1182,18685,19237,590320,0,9,362599,0,2084,93,121636,18685,21,0,63194,29274,590320,18685,63194,0,19998,64205,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,271590,431960,385800,0,252490,4000,730,431960,252490,0,304930,578080
2020-05-16 12:00,181,36117,36117,1335,40854,23612,873181,0,22,549686,0,2608,181,383779,40854,25,0,71705,31959,873181,40854,71705,0,24160,383779,7510,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-05-17 00:00,182,53366,53366,1235,19126,19208,593200,0,13,334811,0,2033,182,360360,19126,15,0,360360,32375,593200,19126,360360,0,22441,70356,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,281990,730,431960,105600,0,304930,578080
2020-05-17 12:00,192,35661,35661,1356,38833,22611,876654,0,14,570141,0,2672,23,396788,38833,23,0,268982,33203,876654,38833,268982,0,22954,396788,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,281990,730,431960,105600,0,304930,578080
2020-05-18 00:00,96,46250,46250,1243,18585,17385,523214,0,17,306038,0,1930,20,318026,18585,20,0,318026,28051,523214,18585,318026,0,19652,59107,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,281990,730,431960,105600,0,304930,578080
2020-05-18 12:00,155,31209,31209,1263,38918,16046,829300,0,11,484519,0,2800,22,357040,38918,22,0,226111,29278,829300,38918,226111,0,21799,357040,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-19 00:00,117,47434,47434,1175,19221,15431,531039,0,15,320926,0,2048,17,303455,19221,17,0,303455,25564,531039,19221,303455,0,18496,58098,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-19 12:00,129,32497,32497,1234,38886,14846,825297,0,19,504482,0,2807,75,346495,38886,24,0,223511,29355,825297,38886,223511,0,21580,346495,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-20 00:00,113,47430,47430,1190,24658,14766,461755,0,9,278452,0,2073,113,277152,24658,24,0,277152,25154,461755,24658,277152,0,13866,54561,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-20 12:00,116,32308,32308,1311,37885,13977,831619,0,23,474102,0,2840,20,407179,37885,13,0,211058,29433,831619,37885,211058,0,17614,407179,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-21 00:00,93,51336,51336,1205,19588,14802,554001,0,14,307441,0,2108,34,267168,19588,18,0,267168,26507,554001,19588,267168,0,20289,65393,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-21 12:00,107,33871,33871,1285,37601,14885,848477,0,17,483593,0,2776,30,401591,37601,25,0,215561,29358,848477,37601,215561,0,23683,401591,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-22 00:00,74,51872,51872,1169,18710,14479,552217,0,26,293826,0,2056,36,250069,18710,32,0,250069,26169,552217,18710,250069,0,19606,61127,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,252490
2020-05-22 12:00,105,35794,35794,1213,42987,13521,817673,0,22,465022,0,2678,60,377487,42987,60,0,201353,29917,817673,42987,201353,0,15115,377487,393080,252950,252950,363890,431960,387990,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-23 00:00,91,55463,55463,1136,20225,15800,575037,0,18,349275,0,2019,37,244921,20225,37,0,244921,27593,575037,20225,244921,0,18457,69379,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-23 12:00,121,37425,37425,1298,38132,16672,855145,0,20,565100,0,2565,59,415255,38132,59,0,213902,29854,855145,38132,213902,0,20007,415255,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-24 00:00,116,53157,53157,1164,19559,17610,600703,0,19,337968,0,2031,116,245439,19559,43,0,245439,28355,600703,19559,245439,0,16719,75035,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-24 12:00,109,37884,37884,1318,37971,17759,893139,0,27,574451,0,2783,83,444968,37971,55,0,209357,29934,893139,37971,209357,0,19576,444968,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-25 00:00,69,47286,47286,1102,18531,16056,543391,0,14,315602,0,2066,32,218439,18531,32,0,218439,26144,543391,18531,218439,0,16562,63927,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-25 12:00,127,34761,34761,1215,38373,13309,872341,0,20,517223,0,2808,127,416576,38373,63,0,170374,30281,872341,38373,170374,0,21786,416576,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-26 00:00,65,48781,48781,1183,23582,15469,454440,0,16,314884,0,2060,31,203116,23582,22,0,203116,25648,454440,23582,203116,0,15777,65338,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-26 12:00,79,34524,34524,1222,39280,12411,875737,0,13,639863,0,2886,26,407186,39280,26,0,152883,36911,875737,39280,152883,0,21406,407186,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,236390,730,431960,105600,0,304930,578080
2020-05-27 00:00,64,46584,46584,1113,24112,12974,488350,0,15,288402,0,2046,25,173765,24112,24,0,173765,25077,488350,24112,173765,0,12721,59805,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-27 12:00,65,32595,32595,1192,38495,11848,850974,0,15,604320,0,2806,37,399284,38495,37,0,141487,30435,850974,38495,141487,0,17311,399284,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,236390,730,431960,105600,0,304930,578080
2020-05-28 00:00,85,46902,46902,1110,19460,12644,495904,0,16,312436,0,2059,25,161371,19460,12,0,161371,25195,495904,19460,161371,0,19643,68298,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-28 12:00,70,33426,33426,1171,37950,11921,870978,0,15,598266,0,2742,23,380522,37950,23,0,132706,31815,870978,37950,132706,0,20952,380522,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,236390,730,431960,105600,0,304930,578080
2020-05-29 00:00,58,49185,49185,1102,19493,12833,559211,0,16,332484,0,2056,38,151729,19493,23,0,151729,25590,559211,19493,151729,0,22547,72517,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-29 12:00,160,34761,34761,1095,45295,11940,896649,0,15,581561,0,2721,160,387616,45295,16,0,130423,30594,896649,45295,130423,0,30637,387616,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-30 00:00,74,53118,53118,1093,21614,13906,600155,0,19,344118,0,2009,74,151052,21614,14,0,151052,27294,600155,21614,151052,0,30086,70120,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-30 12:00,92,35651,35651,1234,43002,14756,896598,0,14,639915,0,2560,80,416046,43002,30,0,138897,30001,896598,43002,138897,0,32101,416046,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,227300,730,431960,105600,0,304930,578080
2020-05-31 00:00,68,50651,50651,1114,20864,15489,545647,0,19,370338,0,2043,32,151077,20864,16,0,151077,27083,545647,20864,151077,0,20914,74058,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-05-31 12:00,91,36466,36466,1197,42310,16144,857754,0,17,662099,0,2694,60,425775,42310,17,0,136257,34480,857754,42310,136257,0,25317,425775,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,227300,730,431960,105600,0,304930,578080
2020-06-01 00:00,126,50172,50172,1090,19147,15412,563257,0,19,346698,0,2042,126,143662,19147,19,0,143662,27118,563257,19147,143662,0,23409,62411,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-01 12:00,82,35719,35719,1173,39151,13288,885855,0,17,579400,0,2731,20,373290,39151,20,0,116655,31104,885855,39151,116655,0,25713,373290,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-02 00:00,50,48226,48226,1077,19191,12445,524917,0,13,318073,0,2081,23,124299,19191,21,0,124299,26082,524917,19191,124299,0,21801,61315,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-02 12:00,96,31280,31280,1071,39186,11021,822571,0,18,543708,0,2746,96,375460,39186,22,0,100156,29918,822571,39186,100156,0,26173,375460,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-03 00:00,71,42746,42746,1042,23645,11463,359759,0,17,266299,0,1993,71,108628,23645,24,0,108628,24195,359759,23645,108628,0,7786,51534,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,438100,578080
2020-06-03 12:00,67,31368,31368,1069,38491,11133,811754,0,13,539655,0,2835,35,379187,38491,20,0,95148,30292,811754,38491,95148,0,21346,379187,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-04 00:00,123,45129,45129,1038,19172,11717,486906,0,16,323405,0,2076,123,107678,19172,12,0,107678,24797,486906,19172,107678,0,17730,59243,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-04 12:00,57,32694,32694,1064,39749,11328,807769,0,9,529646,0,2952,56,381274,39749,28,0,91772,30077,807769,39749,91772,0,22974,381274,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-05 00:00,105,46730,46730,1067,19230,11541,511636,0,15,303284,0,2194,105,103260,19230,16,0,103260,25088,511636,19230,103260,0,21264,68892,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,252490
2020-06-05 12:00,68,33846,33846,1106,38151,11629,832499,0,25,539020,0,2967,22,398432,38151,22,0,96927,30120,832499,38151,96927,0,25171,398432,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-06 00:00,64,50943,50943,1077,20241,13631,520421,0,14,329119,0,2085,14,107992,20241,14,0,107992,26859,520421,20241,107992,0,21769,70846,253430,252950,252950,363890,431960,438100,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-06 12:00,79,35422,35422,1176,40854,14565,795861,0,15,586027,0,2732,22,410216,40854,22,0,105683,31080,795861,40854,105683,0,24880,410216,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,227300,730,431960,105600,0,304930,578080
2020-06-07 00:00,57,49136,49136,1085,22000,15417,522681,0,13,345566,0,2126,21,112347,22000,21,0,112347,27434,522681,22000,112347,0,23429,75915,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-07 12:00,88,35094,35094,1274,39489,16089,796969,0,14,611900,0,2943,38,430616,39489,17,0,102785,33451,796969,39489,102785,0,22873,430616,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,227300,730,431960,105600,0,304930,578080
2020-06-08 00:00,47,45640,45640,1046,18933,14343,500677,0,15,320237,0,2122,37,104992,18933,19,0,104992,25884,500677,18933,104992,0,21789,61562,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-08 12:00,57,31521,31521,1173,37915,11524,774020,0,15,530645,0,2893,21,375192,37915,21,0,82130,29294,774020,37915,82130,0,22969,375192,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-09 00:00,143,46623,46623,1093,19393,11887,498300,0,16,272110,0,2207,143,94076,19393,22,0,94076,25971,498300,19393,94076,0,20556,56431,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-09 12:00,65,32041,32041,1178,38532,11326,779164,0,11,522888,0,2934,65,362889,38532,19,0,78515,29660,779164,38532,78515,0,23191,362889,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-10 00:00,100,46403,46403,1069,25177,11768,445585,0,20,278323,0,2220,100,87335,25177,26,0,87335,28846,445585,25177,87335,0,12373,52034,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-10 12:00,65,31592,31592,1118,38716,11323,770446,0,11,516002,0,2965,39,364924,38716,18,0,74786,29496,770446,38716,74786,0,19257,364924,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,4000,730,431960,105600,0,304930,578080
2020-06-11 00:00,59,48664,48664,1043,19344,11791,513211,0,9,289889,0,2145,21,84808,19344,21,0,84808,27853,513211,19344,84808,0,15514,63237,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-11 12:00,69,33577,33577,1117,37987,11939,778769,0,8,513734,0,2915,22,349858,37987,22,0,73975,29924,778769,37987,73975,0,25364,349858,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-12 00:00,47,46821,46821,1057,18563,11229,505865,0,14,305424,0,2125,21,80138,18563,21,0,80138,27253,505865,18563,80138,0,22712,56373,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,236850,730,431960,105600,0,304930,252490
2020-06-12 12:00,48,33344,33344,1066,37638,11290,775916,0,9,533427,0,2795,16,352636,37638,16,0,73819,28891,775916,37638,73819,0,31366,352636,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-13 00:00,47,49825,49825,986,19366,12615,510782,0,13,319711,0,2100,18,80908,19366,18,0,80908,28124,510782,19366,80908,0,30003,63578,393080,252950,252950,363890,431960,438100,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-13 12:00,69,33803,33803,1164,38820,13643,766472,0,13,578984,0,2677,22,374645,38820,16,0,79058,31968,766472,38820,79058,0,32182,374645,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-14 00:00,51,48544,48544,1105,19016,13903,497657,0,11,328539,0,2055,26,80982,19016,25,0,80982,27262,497657,19016,80982,0,28176,67986,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,236850,730,431960,105600,0,304930,578080
2020-06-14 12:00,61,34687,34687,1203,38361,15192,795124,0,17,613255,0,2778,19,395874,38361,19,0,87124,32155,795124,38361,87124,0,31626,395874,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,578080,431960,385800,0,346110,236850,730,431960,346110,0,304930,578080
2020-06-15 00:00,50,45158,45158,1040,17293,12962,495643,0,10,322843,0,2095,18,74693,17293,18,0,74693,25219,495643,17293,74693,0,24811,61628,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,385800,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,346110
2020-06-15 12:00,57,31520,31520,1100,36194,10882,776436,0,15,527961,0,2860,18,354573,36194,17,0,74233,29051,776436,36194,74233,0,27739,354573,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2020-06-16 00:00,45,45608,45608,993,18381,10980,499205,0,10,298706,0,2167,27,67781,18381,17,0,67781,25086,499205,18381,67781,0,23570,59530,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,105600,431960,385800,0,105600,4000,730,431960,105600,0,304930,346110
2020-06-16 12:00,69,31405,31405,1061,36917,10878,790461,0,13,521423,0,2887,66,349784,36917,21,0,73667,29679,790461,36917,73667,0,23688,349784,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
